date,open,high,low,close,volume,Dividends,Stock Splits
2013/9/27,3217.439941,3235.290039,3210.800049,3230.300049,1699720000,0,0
2013/9/30,3190.399902,3229.449951,3186.860107,3218.199951,1895760000,0,0
2013/10/1,3220.919922,3254.330078,3220.919922,3253.050049,1843320000,0,0
2013/10/2,3231.570068,3256.709961,3228.439941,3253.26001,1792980000,0,0
2013/10/3,3247.850098,3254.909912,3197.370117,3213.830078,1884340000,0,0
2013/10/4,3214.050049,3246.159912,3212.01001,3242.570068,1549600000,0,0
2013/10/7,3215.77002,3240.110107,3213.01001,3215.689941,1475990000,0,0
2013/10/8,3217.149902,3217.149902,3152.26001,3153.870117,2087580000,0,0
2013/10/9,3161.350098,3161.76001,3117.689941,3142.540039,2242700000,0,0
2013/10/10,3179.27002,3216.030029,3178.669922,3210.840088,1902410000,0,0
2013/10/11,3203.48999,3237.01001,3201.929932,3233.830078,1750350000,0,0
2013/10/14,3213.379883,3257.189941,3212.050049,3256.02002,1455160000,0,0
2013/10/15,3253.959961,3269.969971,3241.350098,3244.659912,1745560000,0,0
2013/10/16,3261.47998,3283.179932,3258.800049,3281.669922,1744000000,0,0
2013/10/17,3265.909912,3301.600098,3264.22998,3301.280029,1975140000,0,0
2013/10/18,3330.610107,3355.629883,3321.780029,3353.879883,1943090000,0,0
2013/10/21,3361.76001,3369.73999,3351.050049,3361.179932,1674470000,0,0
2013/10/22,3374.169922,3384.350098,3344.179932,3366.929932,1890500000,0,0
2013/10/23,3348.600098,3355.469971,3330.199951,3346.050049,1915030000,0,0
2013/10/24,3347.969971,3367.389893,3344.060059,3362.379883,2054350000,0,0
2013/10/25,3394.159912,3400.040039,3368.590088,3383.830078,2225780000,0,0
2013/10/28,3382.179932,3390.469971,3370.399902,3382.679932,1904810000,0,0
2013/10/29,3397.879883,3399.090088,3375.570068,3391.75,1897380000,0,0
2013/10/30,3402.48999,3408.280029,3372.22998,3385.379883,1923000000,0,0
2013/10/31,3378.51001,3400.399902,3367.76001,3377.72998,2139650000,0,0
2013/11/1,3392.320068,3394.909912,3364.649902,3379.76001,1949460000,0,0
2013/11/4,3388.699951,3390.179932,3374.379883,3384.75,1817880000,0,0
2013/11/5,3372.949951,3395.929932,3361.909912,3388.820068,1934630000,0,0
2013/11/6,3396.47998,3401.27002,3374.280029,3385.379883,2020160000,0,0
2013/11/7,3386.360107,3389.209961,3318.399902,3321.409912,2303320000,0,0
2013/11/8,3333.919922,3366.840088,3324.699951,3366.840088,1981740000,0,0
2013/11/11,3359.830078,3369.889893,3350.73999,3362.97998,1595340000,0,0
2013/11/12,3351.25,3370.360107,3348.850098,3365.22998,1776860000,0,0
2013/11/13,3346.449951,3405.600098,3346.409912,3405.560059,1827220000,0,0
2013/11/14,3393.25,3418.570068,3390.379883,3415.139893,1965350000,0,0
2013/11/15,3419.77002,3422.580078,3409.01001,3422.580078,1899150000,0,0
2013/11/18,3423.469971,3429.199951,3383.449951,3388.870117,1829870000,0,0
2013/11/19,3385.820068,3400.639893,3371.600098,3378.129883,1747840000,0,0
2013/11/20,3386.060059,3397.689941,3359.310059,3367.169922,1721160000,0,0
2013/11/21,3382.5,3404.949951,3380.649902,3402.73999,1684250000,0,0
2013/11/22,3409.52002,3422.129883,3406.399902,3422.02002,1730280000,0,0
2013/11/25,3433.919922,3437.48999,3420.360107,3427.48999,1795760000,0,0
2013/11/26,3429.639893,3455.540039,3422.469971,3445.76001,1907680000,0,0
2013/11/27,3454.810059,3471.649902,3451.969971,3470.47998,1477020000,0,0
2013/11/29,3481.310059,3495.969971,3481.310059,3487.820068,853500000,0,0
2013/12/2,3496.189941,3501.070068,3476.679932,3481.149902,1680380000,0,0
2013/12/3,3478.98999,3487.02002,3465.350098,3479.340088,1875010000,0,0
2013/12/4,3463.719971,3493.100098,3453.219971,3483.01001,1886970000,0,0
2013/12/5,3484.27002,3489.080078,3468.840088,3477.72998,1880950000,0,0
2013/12/6,3511.060059,3511.100098,3485.73999,3504.26001,1727130000,0,0
2013/12/9,3515.669922,3524.01001,3511.280029,3516.169922,1717120000,0,0
2013/12/10,3510.709961,3520.72998,3507.419922,3514.199951,1864860000,0,0
2013/12/11,3514.23999,3519.219971,3464.399902,3468.98999,1923520000,0,0
2013/12/12,3471.899902,3478.949951,3457.959961,3460.290039,1893270000,0,0
2013/12/13,3476.879883,3477.830078,3449.73999,3456.399902,1615340000,0,0
2013/12/16,3470.429932,3494.409912,3470.110107,3475.790039,1943830000,0,0
2013/12/17,3474.72998,3482.340088,3461.070068,3469.320068,1861130000,0,0
2013/12/18,3468.149902,3510.52002,3422.860107,3509.629883,2178330000,0,0
2013/12/19,3499.810059,3502.22998,3483.030029,3498.629883,1813050000,0,0
2013/12/20,3502.459961,3540.969971,3502.290039,3531.189941,3510420000,0,0
2013/12/23,3563.189941,3570.280029,3552.300049,3569.399902,1779400000,0,0
2013/12/24,3570.52002,3574.51001,3564.590088,3572.800049,802270000,0,0
2013/12/26,3579.620117,3586.719971,3572.100098,3584.580078,1180670000,0,0
2013/12/27,3589.120117,3591.310059,3571.050049,3574.02002,1255020000,0,0
2013/12/30,3570.860107,3574.199951,3559.370117,3570.080078,1349470000,0,0
2013/12/31,3576.23999,3592,3575.25,3592,1401140000,0,0
2014/1/2,3575.600098,3577.030029,3553.649902,3563.570068,1738820000,0,0
2014/1/3,3564.939941,3567.51001,3537.610107,3538.72998,1667480000,0,0
2014/1/6,3539.02002,3542.52002,3512.449951,3526.959961,2292840000,0,0
2014/1/7,3539.290039,3562.98999,3535.5,3557.850098,2278220000,0,0
2014/1/8,3558.300049,3575.149902,3551.120117,3567.540039,2345220000,0,0
2014/1/9,3576.330078,3579.399902,3541.810059,3552.580078,2214770000,0,0
2014/1/10,3565.679932,3568.469971,3536.449951,3565.080078,2143070000,0,0
2014/1/13,3559.389893,3572.399902,3499.370117,3512.800049,2322240000,0,0
2014/1/14,3526.199951,3581.600098,3525.469971,3580.649902,2034180000,0,0
2014/1/15,3593.810059,3615.699951,3592.620117,3609.840088,2101870000,0,0
2014/1/16,3605.429932,3614.659912,3599.870117,3611.290039,2005850000,0,0
2014/1/17,3597.409912,3608.719971,3580.389893,3591.25,2150370000,0,0
2014/1/21,3611.629883,3617.699951,3586.050049,3617.699951,2034030000,0,0
2014/1/22,3623.310059,3634.649902,3615.47998,3627.719971,2026910000,0,0
2014/1/23,3612.530029,3613.879883,3588.830078,3613.76001,2191980000,0,0
2014/1/24,3596.929932,3601,3541.379883,3541.47998,2489470000,0,0
2014/1/27,3543.5,3548.47998,3482.889893,3509.02002,2398280000,0,0
2014/1/28,3484.389893,3509.800049,3483.709961,3505.719971,2091180000,0,0
2014/1/29,3472.419922,3500.820068,3461.639893,3467.820068,2231850000,0,0
2014/1/30,3514.25,3544.209961,3508.01001,3532.409912,2168410000,0,0
2014/1/31,3488.370117,3539.439941,3488.040039,3521.919922,2300570000,0,0
2014/2/3,3524.22998,3533.47998,3433.639893,3440.5,2617030000,0,0
2014/2/4,3460.129883,3480.73999,3449.189941,3470.199951,2173360000,0,0
2014/2/5,3457.040039,3469.350098,3418.879883,3454.899902,2168360000,0,0
2014/2/6,3465.830078,3502.52002,3465.419922,3497.600098,1942700000,0,0
2014/2/7,3522.330078,3563.139893,3508.830078,3561.909912,2055850000,0,0
2014/2/10,3558.590088,3582.840088,3557.780029,3582.110107,1811970000,0,0
2014/2/11,3587.580078,3628.590088,3585.080078,3621.719971,1993950000,0,0
2014/2/12,3626.139893,3635.919922,3618.060059,3627.360107,2035890000,0,0
2014/2/13,3601.75,3659.560059,3600.860107,3659.560059,2249990000,0,0
2014/2/14,3652.879883,3671.040039,3643.790039,3663.879883,1881510000,0,0
2014/2/18,3668.98999,3685.179932,3658.639893,3679.429932,1886210000,0,0
2014/2/19,3668.719971,3679.689941,3646.129883,3652.850098,1956720000,0,0
2014/2/20,3654.850098,3676.889893,3640.629883,3671.929932,1992780000,0,0
2014/2/21,3683.419922,3687.159912,3661.459961,3662.600098,2138250000,0,0
2014/2/24,3670.070068,3701.27002,3668.340088,3685.810059,2161300000,0,0
2014/2/25,3689.679932,3697.600098,3669.530029,3679.139893,2137150000,0,0
2014/2/26,3691.840088,3702.090088,3663.75,3676.600098,2108270000,0,0
2014/2/27,3678.310059,3704.649902,3672.639893,3699.800049,2049160000,0,0
2014/2/28,3703.47998,3722.379883,3664.830078,3696.100098,2617730000,0,0
2014/3/3,3657.320068,3678.379883,3637.669922,3668.370117,2077500000,0,0
2014/3/4,3710.189941,3723,3706.820068,3719.929932,2477850000,0,0
2014/3/5,3721.530029,3732.97998,3715.379883,3727.189941,2215980000,0,0
2014/3/6,3735.850098,3738.320068,3709.409912,3720.929932,2136260000,0,0
2014/3/7,3736.929932,3737.360107,3686.939941,3703.399902,2175560000,0,0
2014/3/10,3702.139893,3709.780029,3683.969971,3706.340088,2111610000,0,0
2014/3/11,3715.889893,3725.709961,3681.370117,3691.5,2477780000,0,0
2014/3/12,3678.360107,3707.199951,3661.870117,3707.060059,2131880000,0,0
2014/3/13,3719.360107,3720.620117,3636.790039,3651.48999,2383600000,0,0
2014/3/14,3643.209961,3656.939941,3626.860107,3627.870117,2196890000,0,0
2014/3/17,3653.189941,3678.320068,3651.139893,3662.51001,1810410000,0,0
2014/3/18,3667.399902,3708.26001,3664.790039,3706.620117,1962890000,0,0
2014/3/19,3705.51001,3709.01001,3661.060059,3682.73999,1992750000,0,0
2014/3/20,3675.620117,3705.310059,3665.830078,3693.969971,1847270000,0,0
2014/3/21,3711.469971,3717.360107,3643.350098,3653.070068,3245740000,0,0
2014/3/24,3665.379883,3665.580078,3585.149902,3617.389893,2434650000,0,0
2014/3/25,3640.26001,3659.590088,3600.649902,3629.72998,2270760000,0,0
2014/3/26,3645.72998,3654.689941,3582.840088,3582.889893,2455460000,0,0
2014/3/27,3578.540039,3594.080078,3543.070068,3563.129883,2270650000,0,0
2014/3/28,3576.179932,3609.080078,3560.580078,3571.48999,2029840000,0,0
2014/3/31,3598.080078,3618.419922,3593.699951,3595.73999,2090850000,0,0
2014/4/1,3615.909912,3659.159912,3614.159912,3658.399902,2153130000,0,0
2014/4/2,3670.330078,3676.360107,3649.790039,3665.98999,2187100000,0,0
2014/4/3,3670.429932,3675.699951,3617.409912,3637.580078,2067370000,0,0
2014/4/4,3659.919922,3663.780029,3532.280029,3539.379883,2621270000,0,0
2014/4/7,3522.209961,3551.209961,3482.75,3507.75,2554680000,0,0
2014/4/8,3511.820068,3543.97998,3499,3538.22998,2198900000,0,0
2014/4/9,3552.070068,3602.350098,3544.090088,3600.439941,1957560000,0,0
2014/4/10,3597.580078,3599.639893,3479.149902,3487.76001,2421210000,0,0
2014/4/11,3453.23999,3502.330078,3440.550049,3446.850098,2264480000,0,0
2014/4/14,3479.659912,3493.169922,3443.26001,3474.629883,1890480000,0,0
2014/4/15,3484.290039,3505.669922,3414.110107,3487.850098,2413110000,0,0
2014/4/16,3517.5,3533.090088,3489.290039,3533.090088,1863110000,0,0
2014/4/17,3526.570068,3551.02002,3511.27002,3534.530029,1954720000,0,0
2014/4/21,3543.649902,3559.949951,3525.590088,3559.949951,1544440000,0,0
2014/4/22,3570.51001,3596.919922,3566.870117,3588.810059,1875930000,0,0
2014/4/23,3587.649902,3588.050049,3555.189941,3557.040039,1794760000,0,0
2014/4/24,3609.830078,3613.199951,3552.929932,3591.030029,2130870000,0,0
2014/4/25,3569.919922,3573.949951,3525.600098,3533.100098,2087140000,0,0
2014/4/28,3546.959961,3570.110107,3489.600098,3545.030029,2348320000,0,0
2014/4/29,3557.77002,3579.030029,3538.23999,3573.98999,1911240000,0,0
2014/4/30,3556,3585.5,3548.110107,3582.02002,2151400000,0,0
2014/5/1,3589.659912,3613.030029,3580.02002,3594.360107,2077040000,0,0
2014/5/2,3608.840088,3611.560059,3578.530029,3587.639893,1844790000,0,0
2014/5/5,3566.26001,3605.26001,3556.399902,3605.090088,1561170000,0,0
2014/5/6,3598.27002,3599.649902,3556.100098,3556.51001,1850610000,0,0
2014/5/7,3561.469971,3567.550049,3506.350098,3546.469971,2486030000,0,0
2014/5/8,3533.389893,3583.639893,3524.850098,3540.419922,2411940000,0,0
2014/5/9,3537.679932,3556.350098,3516.23999,3555.699951,1976160000,0,0
2014/5/12,3574.23999,3613.370117,3572.689941,3612.72998,1880020000,0,0
2014/5/13,3614.909912,3625.77002,3605.780029,3611.129883,1923480000,0,0
2014/5/14,3603.580078,3614.629883,3585.679932,3593.25,1764430000,0,0
2014/5/15,3594.590088,3598.340088,3542.629883,3565.169922,2083030000,0,0
2014/5/16,3568.199951,3590.409912,3545.629883,3587.199951,1741070000,0,0
2014/5/19,3577.850098,3618.959961,3572.280029,3615.620117,1601400000,0,0
2014/5/20,3612.860107,3624.600098,3585.879883,3600.310059,1797910000,0,0
2014/5/21,3605.790039,3636.469971,3605.51001,3635.610107,1703500000,0,0
2014/5/22,3639.48999,3660.590088,3633.850098,3650.860107,1835810000,0,0
2014/5/23,3656.27002,3678.169922,3646.22998,3677.330078,1536610000,0,0
2014/5/27,3693.179932,3723.070068,3691.090088,3723.070068,1812330000,0,0
2014/5/28,3720.889893,3726.719971,3708.649902,3712.26001,1785140000,0,0
2014/5/29,3723.27002,3735.719971,3717.659912,3735.719971,1714000000,0,0
2014/5/30,3738.709961,3741.570068,3716.090088,3736.820068,1903660000,0,0
2014/6/2,3740.709961,3740.709961,3707.889893,3732.959961,1631310000,0,0
2014/6/3,3719.169922,3735.969971,3715.459961,3730.070068,1718640000,0,0
2014/6/4,3720,3750.01001,3715.23999,3743.590088,1610090000,0,0
2014/6/5,3748.360107,3782,3735.189941,3776.949951,1926750000,0,0
2014/6/6,3792.419922,3795.139893,3782.120117,3794.570068,1616650000,0,0
2014/6/9,3795.850098,3804.040039,3783.899902,3795.73999,1783060000,0,0
2014/6/10,3790.47998,3802.459961,3786.560059,3800.860107,1787120000,0,0
2014/6/11,3789.409912,3803.949951,3783.610107,3797.850098,1778460000,0,0
2014/6/12,3790.590088,3794.98999,3751.689941,3763.800049,1908190000,0,0
2014/6/13,3782.840088,3784.840088,3759.870117,3775.560059,1754560000,0,0
2014/6/16,3768.370117,3789.929932,3761.419922,3779.929932,1675120000,0,0
2014/6/17,3775.72998,3790.919922,3769.939941,3781.320068,1814360000,0,0
2014/6/18,3786.189941,3807.48999,3764.530029,3804.610107,1860660000,0,0
2014/6/19,3808.76001,3811.23999,3783.300049,3800.800049,1845460000,0,0
2014/6/20,3803.100098,3807.919922,3794.51001,3802.639893,2721380000,0,0
2014/6/23,3802.25,3806.189941,3794.850098,3805.310059,1712930000,0,0
2014/6/24,3807.48999,3837.169922,3791.120117,3799.530029,2014700000,0,0
2014/6/25,3794.840088,3831.850098,3792.310059,3827.330078,1722820000,0,0
2014/6/26,3826.699951,3827.699951,3798.629883,3826.909912,1554070000,0,0
2014/6/27,3825.02002,3844.889893,3823.209961,3844.439941,3964930000,0,0
2014/6/30,3844.449951,3860.649902,3841.699951,3849.47998,1848110000,0,0
2014/7/1,3864.139893,3902.929932,3863.810059,3894.330078,1942550000,0,0
2014/7/2,3895.179932,3904.350098,3890.77002,3899.27002,1599480000,0,0
2014/7/3,3911.110107,3923.149902,3901.330078,3923.01001,1001730000,0,0
2014/7/7,3917.889893,3923.919922,3904.669922,3910.709961,1691390000,0,0
2014/7/8,3903.370117,3906.219971,3848.179932,3864.070068,2221820000,0,0
2014/7/9,3873.169922,3896.379883,3863.199951,3892.909912,1736960000,0,0
2014/7/10,3837.290039,3895.719971,3837.159912,3880.040039,1682920000,0,0
2014/7/11,3888.76001,3905.399902,3879.399902,3904.580078,1511250000,0,0
2014/7/14,3923.600098,3937.72998,3916.530029,3929.459961,1579660000,0,0
2014/7/15,3934.790039,3940.550049,3887.5,3914.459961,1772030000,0,0
2014/7/16,3943.600098,3947.48999,3927.01001,3932.330078,2059340000,0,0
2014/7/17,3921.870117,3933.879883,3866.219971,3878.01001,2055240000,0,0
2014/7/18,3899.379883,3942.149902,3894.560059,3939.889893,1823580000,0,0
2014/7/21,3933.110107,3941.929932,3917.73999,3934.139893,1557820000,0,0
2014/7/22,3950.830078,3966.100098,3949.090088,3961.620117,1724440000,0,0
2014/7/23,3974.659912,3990.639893,3967.959961,3986.189941,1909810000,0,0
2014/7/24,3994.179932,3997.5,3975.659912,3983.189941,1935090000,0,0
2014/7/25,3959.350098,3970.439941,3945.050049,3965.169922,1711430000,0,0
2014/7/28,3966.310059,3977,3936.719971,3967.23999,1783250000,0,0
2014/7/29,3974.060059,3983.419922,3957.219971,3959.030029,2090810000,0,0
2014/7/30,3982.100098,3989,3960.290039,3976.070068,1872430000,0,0
2014/7/31,3938.310059,3948.899902,3889.100098,3892.5,2273380000,0,0
2014/8/1,3886.100098,3908.209961,3855.350098,3879.669922,2050340000,0,0
2014/8/4,3890.629883,3922.25,3875.100098,3908.77002,1677400000,0,0
2014/8/5,3891.129883,3901.169922,3858.649902,3874.939941,1916180000,0,0
2014/8/6,3851.439941,3896.649902,3849.449951,3874.27002,1819310000,0,0
2014/8/7,3889.689941,3895.73999,3845.199951,3857.939941,1866330000,0,0
2014/8/8,3864.090088,3890.629883,3848.48999,3888.090088,1759060000,0,0
2014/8/11,3899.97998,3921.189941,3899.370117,3910.459961,1537880000,0,0
2014/8/12,3904.449951,3916.72998,3887.580078,3905.22998,1560220000,0,0
2014/8/13,3924.469971,3949.689941,3921.439941,3949.199951,1611690000,0,0
2014/8/14,3953.27002,3969.23999,3949.080078,3969.110107,1549820000,0,0
2014/8/15,3993,3997.080078,3951.25,3987.51001,1799460000,0,0
2014/8/18,4007.189941,4022.47998,4003.459961,4020.5,1571100000,0,0
2014/8/19,4025.51001,4041.5,4024.169922,4040.129883,1556560000,0,0
2014/8/20,4032.909912,4046.969971,4032.199951,4040.709961,1502290000,0,0
2014/8/21,4041,4048.949951,4035.75,4047.030029,1421730000,0,0
2014/8/22,4052.139893,4060.899902,4040.219971,4052.75,1311810000,0,0
2014/8/25,4073.47998,4079.52002,4058.600098,4067.47998,1384620000,0,0
2014/8/26,4073.050049,4076.540039,4062.72998,4071.669922,1469620000,0,0
2014/8/27,4073.399902,4078.189941,4064.070068,4073.179932,1389470000,0,0
2014/8/28,4059.370117,4072.290039,4054.610107,4066.27002,1309580000,0,0
2014/8/29,4081.02002,4082.969971,4062.179932,4082.560059,1352830000,0,0
2014/9/2,4093.120117,4095.870117,4078.189941,4095.810059,1859080000,0,0
2014/9/3,4103.970215,4104.430176,4063.48999,4070.959961,1897450000,0,0
2014/9/4,4078.820068,4100.779785,4056.530029,4066.129883,1728700000,0,0
2014/9/5,4067.370117,4089.97998,4051.75,4089.919922,1641830000,0,0
2014/9/8,4086.52002,4105.5,4076.629883,4095.469971,1670210000,0,0
2014/9/9,4094.02002,4110.859863,4053.110107,4061.879883,1956550000,0,0
2014/9/10,4063.850098,4095.909912,4054.610107,4094.969971,1808650000,0,0
2014/9/11,4077.689941,4092.790039,4060.919922,4092.649902,1704850000,0,0
2014/9/12,4087.169922,4089.620117,4057.530029,4069.22998,1784180000,0,0
2014/9/15,4070.199951,4070.820068,4018.300049,4029.889893,1940520000,0,0
2014/9/16,4012.530029,4073.139893,4009.97998,4067.27002,1879350000,0,0
2014/9/17,4066.76001,4090.949951,4048.580078,4073.570068,1796710000,0,0
2014/9/18,4084.51001,4103.419922,4080.820068,4103.080078,1774840000,0,0
2014/9/19,4113.02002,4118.910156,4084.449951,4100.089844,3178490000,0,0
2014/9/22,4091.870117,4092.139893,4044.98999,4061.22998,1881520000,0,0
2014/9/23,4045.669922,4069.209961,4043.26001,4051.570068,1847730000,0,0
2014/9/24,4055.419922,4096.27002,4041.719971,4094.310059,1765260000,0,0
2014/9/25,4079.370117,4087.189941,4007.629883,4007.820068,1939610000,0,0
2014/9/26,4016.969971,4057.469971,4015.02002,4053.719971,1637480000,0,0
2014/9/29,4009.659912,4056.429932,4008.580078,4047.179932,1737750000,0,0
2014/9/30,4054.860107,4070.439941,4031.699951,4049.449951,2200380000,0,0
2014/10/1,4043.330078,4043.439941,3972.909912,3984.73999,2312630000,0,0
2014/10/2,3984.800049,3996.75,3934.939941,3985.870117,2165500000,0,0
2014/10/3,4004.75,4040.560059,3995.810059,4027.310059,1777640000,0,0
2014/10/6,4041.399902,4046.709961,4004.209961,4016.27002,1828240000,0,0
2014/10/7,3999.25,4007.939941,3958.439941,3958.590088,2111360000,0,0
2014/10/8,3960.790039,4048.790039,3938.159912,4041.120117,2451630000,0,0
2014/10/9,4031.620117,4040.540039,3965.370117,3969.320068,2264220000,0,0
2014/10/10,3946.320068,3969.47998,3870.860107,3870.860107,2765750000,0,0
2014/10/13,3866.889893,3893.659912,3807.889893,3808,2467830000,0,0
2014/10/14,3837.219971,3860.040039,3801.159912,3810.449951,2496120000,0,0
2014/10/15,3738.719971,3801.419922,3700.22998,3785.969971,3058740000,0,0
2014/10/16,3706.699951,3795.080078,3704.830078,3765.280029,2591940000,0,0
2014/10/17,3815.719971,3848.97998,3791.159912,3815.469971,2260070000,0,0
2014/10/20,3813.600098,3872.360107,3804.969971,3870.080078,1717370000,0,0
2014/10/21,3916.649902,3971.399902,3908.830078,3971.389893,1997580000,0,0
2014/10/22,3980.48999,3988.399902,3947.97998,3949.590088,1967020000,0,0
2014/10/23,3989.860107,4032.219971,3984.149902,4012.27002,1952380000,0,0
2014/10/24,4019.840088,4045.189941,4003.429932,4042.02002,1754300000,0,0
2014/10/27,4031.879883,4052.5,4019.22998,4046.02002,1585580000,0,0
2014/10/28,4063.070068,4107.189941,4062.209961,4106.629883,1966920000,0,0
2014/10/29,4091.620117,4104.060059,4062.48999,4090.550049,2184050000,0,0
2014/10/30,4074.26001,4109.060059,4064.449951,4100.640137,2034960000,0,0
2014/10/31,4168.5,4170.870117,4143.200195,4158.209961,2424360000,0,0
2014/11/3,4160.600098,4179.359863,4156.790039,4169.279785,2033000000,0,0
2014/11/4,4154.879883,4165.049805,4126.720215,4156.22998,1939320000,0,0
2014/11/5,4179.22998,4179.930176,4140.209961,4153.27002,2001870000,0,0
2014/11/6,4147.310059,4165.77002,4133.97998,4164.080078,1986820000,0,0
2014/11/7,4170.459961,4171.129883,4139.459961,4160.5,1978830000,0,0
2014/11/10,4162.589844,4179.97998,4151.47998,4175.950195,1830010000,0,0
2014/11/11,4173.609863,4187.310059,4165.25,4187.160156,1663690000,0,0
2014/11/12,4174.470215,4199.189941,4173.02002,4195.399902,1773060000,0,0
2014/11/13,4202.77002,4228.680176,4194.330078,4213.47998,1857580000,0,0
2014/11/14,4214.970215,4225.180176,4198.589844,4224.990234,1739950000,0,0
2014/11/17,4215.290039,4225.47998,4194.180176,4213.790039,1695070000,0,0
2014/11/18,4215.180176,4248.189941,4214.319824,4242.189941,1655760000,0,0
2014/11/19,4233.709961,4235.839844,4204.160156,4222.660156,1641560000,0,0
2014/11/20,4204.540039,4245.169922,4202.359863,4242.089844,1667330000,0,0
2014/11/21,4284.410156,4285.27002,4237.379883,4251.319824,1854340000,0,0
2014/11/24,4262.089844,4285,4258.410156,4284.319824,1568130000,0,0
2014/11/25,4290.680176,4302.439941,4279.899902,4288.22998,1720140000,0,0
2014/11/26,4291.870117,4319.410156,4289.509766,4317.990234,1362930000,0,0
2014/11/28,4330.959961,4347.089844,4326.209961,4337.790039,998600000,0,0
2014/12/1,4323.950195,4332.549805,4274.680176,4287.810059,1893600000,0,0
2014/12/2,4291.330078,4312.919922,4283.890137,4305.959961,1839170000,0,0
2014/12/3,4312.169922,4319.02002,4287.040039,4312.930176,1734510000,0,0
2014/12/4,4309.47998,4327.549805,4293.939941,4311.930176,1724090000,0,0
2014/12/5,4318.279785,4324.419922,4302.040039,4311.569824,1767100000,0,0
2014/12/8,4301.27002,4320.080078,4259.009766,4278.339844,1966770000,0,0
2014/12/9,4228.209961,4297.72998,4216.870117,4294.669922,1950330000,0,0
2014/12/10,4284.5,4297,4218.850098,4224.870117,1850810000,0,0
2014/12/11,4241.689941,4296.810059,4238.290039,4246.47998,1873050000,0,0
2014/12/12,4207.609863,4254.430176,4199.279785,4199.279785,1888870000,0,0
2014/12/15,4224.169922,4236.060059,4145.009766,4157.410156,2143610000,0,0
2014/12/16,4122.22998,4190.419922,4089.189941,4089.600098,2231670000,0,0
2014/12/17,4095.75,4175.970215,4089.090088,4165.100098,2279930000,0,0
2014/12/18,4230.350098,4267.77002,4213.209961,4267.77002,2172260000,0,0
2014/12/19,4272.75,4300.399902,4258.330078,4281.779785,3287920000,0,0
2014/12/22,4271.870117,4295.27002,4270.540039,4293.669922,1720070000,0,0
2014/12/23,4308.950195,4309.029785,4274.509766,4279.299805,1590820000,0,0
2014/12/24,4283.189941,4298.870117,4281.799805,4283.100098,729750000,0,0
2014/12/26,4295.720215,4322.450195,4294.799805,4314.089844,930220000,0,0
2014/12/29,4309.700195,4321.200195,4306.669922,4312.640137,1227740000,0,0
2014/12/30,4301.140137,4309.129883,4277.75,4282.350098,1269200000,0,0
2014/12/31,4294.879883,4307.009766,4233.709961,4236.279785,1515600000,0,0
2015/1/2,4258.600098,4276.709961,4206.459961,4230.240234,1435150000,0,0
2015/1/5,4206.549805,4210.959961,4151.850098,4160.959961,1794470000,0,0
2015/1/6,4174.779785,4176.259766,4090.330078,4110.830078,2167320000,0,0
2015/1/7,4139.850098,4169.970215,4126.390137,4160,1957950000,0,0
2015/1/8,4195.490234,4247.930176,4192.629883,4240.549805,2105450000,0,0
2015/1/9,4250.97998,4253.970215,4188.609863,4213.279785,1715830000,0,0
2015/1/12,4221.52002,4223.879883,4158.109863,4169.970215,1861960000,0,0
2015/1/13,4212.990234,4252.700195,4134.939941,4166.200195,2162180000,0,0
2015/1/14,4122.080078,4165,4108.319824,4145.839844,2073810000,0,0
2015/1/15,4162.109863,4169.439941,4085.699951,4089.649902,1976260000,0,0
2015/1/16,4087.879883,4143.529785,4078.850098,4142.140137,1970520000,0,0
2015/1/20,4164.430176,4181.339844,4117.149902,4171.209961,1835040000,0,0
2015/1/21,4158.129883,4211.279785,4145.819824,4192.089844,1847420000,0,0
2015/1/22,4215,4274.149902,4173.540039,4270.359863,1996550000,0,0
2015/1/23,4268.529785,4292.879883,4258.47998,4278.140137,1653830000,0,0
2015/1/26,4271.100098,4282.47998,4254.470215,4275.720215,1717510000,0,0
2015/1/27,4200.879883,4209.410156,4151.149902,4165.5,1954160000,0,0
2015/1/28,4233.740234,4235.149902,4140.379883,4140.379883,2118680000,0,0
2015/1/29,4134.52002,4189.540039,4103.709961,4181.350098,2110710000,0,0
2015/1/30,4178.620117,4210.850098,4144.029785,4148.430176,2264230000,0,0
2015/2/2,4162.200195,4189.089844,4094.72998,4188.589844,2006450000,0,0
2015/2/3,4201.939941,4229.149902,4174.22998,4229.149902,2153520000,0,0
2015/2/4,4202.430176,4248.839844,4198.740234,4221.200195,2212960000,0,0
2015/2/5,4229.620117,4258,4220.169922,4256.180176,2036590000,0,0
2015/2/6,4259.97998,4271.279785,4214.890137,4228.680176,2034060000,0,0
